,En,VN,IOB,Intent
4419,show me the flights from pittsburgh to dallas,show me the flights from pittsburgh to dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4420,what is the lowest cost for a one way ticket from boston to washington,what is the lowest cost for a one way ticket from boston to washington,O O O O B-cost_relative I-cost_relative O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
4421,looking for a flight from denver to salt lake city,tìm kiếm một chuyến bay từ denver đến thành phố hồ muối,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight
4422,show me first class round trip flights from new york to miami i want the cheapest first class fare please,show me first class round trip flights from new york to miami i want the cheapest first class fare please,O O O B-class_type I-class_type B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-cost_relative B-class_type I-class_type O O,atis_flight
4423,now i need another flight from las vegas to los angeles arriving also in the late afternoon what's available for that,"bây giờ tôi cần một chuyến bay khác từ las vegas đến los angeles cũng đến vào lúc chiều muộn, những gì có sẵn cho điều đó",O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-arrive_time.period_of_day I-arrive_time.period_of_day O O O O,atis_flight
4424,return from miami to new york on tower air on saturdays,return from miami to new york on tower air on saturdays,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O B-depart_date.day_name,atis_flight
4425,round trip fares from denver to philadelphia less than 1000 dollars,round trip fares from denver to philadelphia less than 1000 dollars,O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount,atis_airfare
4426,where is lester pearson airport,sân bay lester pearson ở đâu,O O O B-airport_name I-airport_name I-airport_name,atis_city
4427,show me the flights from denver to westchester county,chỉ cho tôi các chuyến bay từ denver đến hạt westchester,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
4428,what is the fare on november seventh going one way from dallas to san francisco,what is the fare on november seventh going one way from dallas to san francisco,O O O O O O B-depart_date.month_name B-depart_date.day_number O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
4429,what is the cheapest fare from dallas to denver on delta,giá vé rẻ nhất từ ​​dallas đến denver trên delta là bao nhiêu,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-airline_name,atis_airfare
4430,show me the flights from baltimore to philadelphia,chỉ cho tôi các chuyến bay từ baltimore đến philadelphia,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4431,okay on monday may thirty first i'd like to go from san diego to phoenix early in the morning,okay on monday may thirty first i'd like to go from san diego to phoenix early in the morning,O O O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_time.period_mod O O B-depart_time.period_of_day,atis_flight
4432,what flights go from charlotte to baltimore in the morning,những chuyến bay nào đi từ Charlotte đến Baltimore vào buổi sáng,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day,atis_flight
4433,is there ground transportation available in denver,is there ground transportation available in denver,O O O O O O O B-city_name,atis_ground_service
4434,is ground transportation available in philadelphia,is ground transportation available in philadelphia,O O O O O O B-city_name,atis_ground_service
4435,ground san francisco,mặt đất san francisco,O O B-city_name I-city_name,atis_ground_service
4436,please list all first class flights on united from denver to baltimore,vui lòng liệt kê tất cả các chuyến bay hạng nhất trên United từ Denver đến Baltimore,O O O O B-class_type I-class_type O O B-airline_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
4437,can you show me fares for december sixteenth from oakland to dallas one way only,bạn có thể chỉ cho tôi giá vé cho ngày 16 tháng 12 từ Oakland đến dallas một chiều được không,O O O O O O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O,atis_airfare
4438,what times does continental depart from boston to san francisco,what times does continental depart from boston to san francisco,O O B-flight_time O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight_time
4439,show me all flights from san francisco to oakland,cho tôi xem tất cả các chuyến bay từ san francisco đến Oakland,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
4440,first class from detroit to st. petersburg,first class from detroit to st. petersburg,O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
4441,can you rent a car at stapleton international airport in denver,can you rent a car at stapleton international airport in denver,O O O O O B-transport_type O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O B-fromloc.city_name,atis_ground_service
4442,list airlines serving between denver and san francisco,list airlines serving between denver and san francisco,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airline
4443,show me the first class flights from denver to baltimore,chỉ cho tôi các chuyến bay hạng nhất từ ​​denver đến Baltimore,O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4444,could i have a listing of flights leaving boston going to baltimore leaving wednesday after 2100,could i have a listing of flights leaving boston going to baltimore leaving wednesday after 2100,O O O O O O O O O B-fromloc.city_name O O B-toloc.city_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time,atis_flight
4445,show me all flights from dallas to san francisco,chỉ cho tôi tất cả các chuyến bay từ dallas đến san francisco,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
4446,i need to fly from dallas to san francisco and be in san francisco by 4 pm,tôi cần bay từ dallas đến san francisco và có mặt ở san francisco trước 4 giờ chiều,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
4447,i want to go and take a plane in atlanta and fly to boston,tôi muốn đi và đi máy bay ở atlanta và bay đến boston,O O O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name,atis_aircraft
4448,what is the most expensive one way fare from boston to atlanta on american airlines,Giá vé một chiều từ Boston đến Atlanta đắt nhất trên các hãng hàng không của Mỹ là bao nhiêu,O O O O B-cost_relative I-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_airfare
4449,show me the nonstop flights from dallas to houston,chỉ cho tôi các chuyến bay thẳng từ dallas đến houston,O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4450,show me all flights from phoenix to milwaukee on american airlines on wednesday,hiển thị cho tôi tất cả các chuyến bay từ Phoenix đến Milwaukee trên các hãng hàng không của Mỹ vào thứ tư,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O B-depart_date.day_name,atis_flight
4451,i would like an afternoon flight from washington to boston on august twentieth,i would like an afternoon flight from washington to boston on august twentieth,O O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
4452,do you have any direct flights from pittsburgh to atlanta,do you have any direct flights from pittsburgh to atlanta,O O O O O B-connect O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4453,list all flights from boston to san francisco on us air,list all flights from boston to san francisco on us air,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name,atis_flight
4454,show me the flights from atlanta to denver on monday,chỉ cho tôi các chuyến bay từ atlanta đến denver vào thứ hai,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
4455,show flights from pittsburgh into san francisco arriving after 12 noon,hiển thị các chuyến bay từ pittsburgh đến san francisco đến sau 12 giờ trưa,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
4456,i would like a list of the round trip flights between indianapolis and orlando on the twenty seventh or the twenty eighth of december,tôi muốn có danh sách các chuyến bay khứ hồi giữa indianapolis và orlando vào ngày 27 hoặc ngày 28 tháng 12,O O O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number I-depart_date.day_number B-or O B-depart_date.day_number I-depart_date.day_number O B-depart_date.month_name,atis_flight
4457,i would like information on flights from dallas to atlanta arriving in atlanta on tuesday morning,i would like information on flights from dallas to atlanta arriving in atlanta on tuesday morning,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name O B-arrive_date.day_name B-arrive_time.period_of_day,atis_flight
4458,what is the seating capacity of a boeing 767,what is the seating capacity of a boeing 767,O O O O O O O O O B-aircraft_code,atis_capacity
4459,what is fare code m,what is fare code m,O O O O O B-fare_basis_code,atis_abbreviation
4460,what are the classes of service on lufthansa,what are the classes of service on lufthansa,O O O O O O O O B-airline_name,atis_flight
4461,what flights are from memphis to las vegas,what flights are from memphis to las vegas,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
4462,i want to go from denver to atlanta round trip and make a stop at pittsburgh is this possible,tôi muốn đi khứ hồi từ denver đến atlanta và dừng lại ở pittsburgh có được không,O O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O O O O O B-stoploc.city_name O O O,atis_flight
4463,what ground transportation is available in san francisco,phương tiện giao thông mặt đất nào có sẵn ở san francisco,O O O O O O O B-city_name I-city_name,atis_ground_service
4464,i want to leave before 8 in the morning what flight should i take to atlanta from boston,tôi muốn đi trước 8 giờ sáng tôi nên bắt chuyến bay nào đến atlanta từ boston,O O O O O B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day O O O O O O B-toloc.city_name O B-fromloc.city_name,atis_flight
4465,which flight between pittsburgh and baltimore on july nineteenth has the smallest seating capacity,chuyến bay nào giữa pittsburgh và baltimore vào ngày 19 tháng 7 có số chỗ ngồi nhỏ nhất,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O O B-mod O O,atis_flight
